,SMILES,NAME,SOURCE_SPECIES,REFERENCE,NPC_PATHWAY_1,NPC_PATHWAY_2,NPC_PATHWAY_3,NPC_SUPERCLASS_1,NPC_SUPERCLASS_2,NPC_SUPERCLASS_3,NPC_CLASS_1,NPC_CLASS_2,NPC_CLASS_3,NPC_CLASS_4,NPC_IS_GLYCOSIDE,MOL_WT,HBA_COUNT,HBD_COUNT,ROTABLE_BONDS,CLOGP,TPSA,ACID_GROUP_COUNT,BASE_GROUP_COUNT
59,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,"['1-(4-hydroxy-3-methoxyphenyl)-7- (4-hydroxyphenyl)hepta-1,4,6-trien\x023-one']",['Curcuma longa'],['https://doi.org/10.3390/antiox11040620'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,,False,368.3850000000001,6,2,8,3.3699000000000026,93.06000000000002,4,0
60,COc1cc(C=CC=CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,"['1,7-bis(4-hydroxy-3-methoxyphenyl)- 1,4,6-heptatrien-3-one']",['Curcuma longa'],['https://doi.org/10.3390/antiox11040620'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,,False,352.3860000000001,5,2,7,3.966900000000003,75.99000000000001,4,0
61,COc1cc(CC=CCC(=O)CCc2cc(OC)c(O)c(OC)c2)ccc1O,"['7-(3,4-dimethoxyphenyl)-5-hydroxy-1- (4-hydroxy-3-methoxyphenyl)hept-1-en3-one']",['Curcuma longa'],['https://doi.org/10.3390/antiox11040620'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,,False,386.4440000000001,6,2,10,3.8143000000000034,85.22000000000001,4,0
62,O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1ccc(O)cc1,['Bisdemethoxycurcumin'],['Curcuma longa'],['https://doi.org/10.3390/antiox11040620'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,,False,308.333,4,2,6,3.3527000000000022,74.6,2,0
63,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2)ccc1O,['Demethoxycurcumin'],['Curcuma longa'],['https://doi.org/10.3390/antiox11040620'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,,False,338.35900000000004,5,2,7,3.361300000000002,83.83000000000001,3,0
64,CC1CC(O)C(O)C(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)O1,['Rutin'],['Physalis peruviana'],['https://doi.org/10.3390/molecules27134238'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,,True,594.5220000000004,15,9,6,-0.6579000000000002,249.2,4,0
65,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,['Quercetin O-glucoside'],['Physalis peruviana'],['https://doi.org/10.3390/molecules27134238'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,,True,464.37900000000025,12,8,4,-0.5388999999999995,210.51,4,0
66,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,['Myricetin'],['Physalis peruviana'],['https://doi.org/10.3390/molecules27134238'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,,False,318.237,8,6,1,1.6935999999999998,151.59,5,0
67,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,['kaempferol-3-O-rutinoside'],['Physalis peruviana'],['https://doi.org/10.3390/molecules27134238'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavonols,,,,True,594.5220000000004,15,9,6,-1.3927000000000005,249.2,3,0
68,CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,['6-gingerol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,,False,294.391,4,2,10,3.2338000000000022,66.76,2,0
69,CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,['8-gingerol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,,False,322.44500000000005,4,2,12,4.014000000000003,66.76,2,0
70,CCCCCCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,['10-gingerol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],Polyketides,,,Aromatic polyketides,,,Catechols with side chains,,,,False,350.4990000000001,4,2,14,4.794200000000005,66.76,2,0
71,CCCCC[C@H](O)C[C@H](O)CCc1ccc(O)c(OC)c1,['6-gingerdiol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,,False,296.407,4,3,10,3.0256000000000016,69.92,2,0
72,CCCCCC(=O)CC(=O)C=Cc1ccc(O)c(OC)c1,['6-dihydrogingerdione'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,,False,290.35900000000004,4,1,9,3.5226000000000024,63.60000000000001,2,0
73,CCCCC=CCC(=O)CCc1ccc(O)c(OC)c1,['6-shogaol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,,False,276.376,3,1,9,4.039000000000003,46.53,2,0
74,CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,['6-Paradol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],Polyketides,,,Aromatic polyketides,,,Catechols with side chains,,,,False,278.392,3,1,10,4.263000000000004,46.53,2,0
75,CCCCCCCC(=O)CC(=O)C=Cc1ccc(O)c(OC)c1,['1-dehydro-8-gingerdione'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,,False,318.41300000000007,4,1,11,4.302800000000004,63.60000000000001,2,0
76,CCCCCCCCCC(=O)CC(=O)C=Cc1ccc(O)c(OC)c1,['1-dehydro-10-gingerdione'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],Shikimates and Phenylpropanoids,,,Diarylheptanoids,,,Linear diarylheptanoids,,,,False,346.4670000000001,4,1,13,5.0830000000000055,63.60000000000001,2,0
77,CCCC(CC(CCc1ccc(O)c(OC)c1)OC(C)=O)OC(C)=O,['Diacetoxy-4-gingerdiol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,,False,352.42700000000013,6,1,10,3.3870000000000022,82.06,2,0
78,CCCCC[C@@H](C[C@@H](CCc1ccc(O)c(OC)c1)OC(C)=O)OC(C)=O,['Diacetoxy-6-gingerdiol'],['Zingiber officinale'],['https://doi.org/10.3390/pr10040691'],,,,,,,,,,,False,380.48100000000017,6,1,12,4.167200000000004,82.06,2,0
79,COc1cccc2oc(-c3ccccc3)cc(=O)c12,['5-Methoxyflavone'],['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavones,,,,False,252.269,3,0,2,3.468600000000002,39.44,0,0
80,COc1ccccc1-c1cc(=O)c2c(OC)cccc2o1,"[""5,2'-Dimethoxyflavone""]",['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavones,,,,False,282.295,4,0,3,3.4772000000000025,48.67,0,0
81,COc1ccc(-c2ccc3c(OC)c(O)c(O)cc3[o+]2)cc1,"[""6,7-Dihydroxy-5,4'-dimethoxy-flavylium""]",['Arrabidaea chica'],['https://doi.org/10.1016/S0031-9422(01)00038-3'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Anthocyanidins,,,,False,299.302,4,2,3,3.809300000000003,70.22,3,0
82,COc1c(O)c(O)cc2[o+]c(-c3ccc(O)cc3)ccc12,"[""6,7,4' -Trihydroxy-5-methoxy-flavylium""]",['Arrabidaea chica'],['https://doi.org/10.1016/S0031-9422(01)00038-3'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Anthocyanidins,,,,False,285.275,4,3,2,3.506300000000002,81.22,4,0
83,COc1c(O)c(O)cc2[o+]c(-c3ccc(O)c(O)c3)ccc12,"[""6,7,3',4' -Tetrahydroxy-5-methoxy-flavylium""]",['Arrabidaea chica'],['https://doi.org/10.1016/S0031-9422(01)00038-3'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Anthocyanidins,,,,False,301.274,5,4,2,3.2119000000000018,101.45,5,0
84,COc1ccc(-c2ccc3c(OC)c(O)c(O)cc3[o+]2)cc1O,"[""6,7,3' -Trihydroxy-5,4' -dimethoxy-flavylium""]",['Arrabidaea chica'],['https://doi.org/10.1016/S0031-9422(01)00038-3'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Anthocyanidins,,,,False,315.30100000000004,5,3,3,3.514900000000002,90.45,5,0
85,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1O,"['4′-O-methylgallocatechin', ""4'-O-Methylgallocatechin""]","['Parapiptadenia rigida', 'Zanthoxylum monophyllum']","['https://doi.org/10.1021/np100523s', 'Tesis WZ ']",Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,320.297,7,5,2,1.5546999999999995,119.61,6,0
86,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1O,['4′-O-methylepigallocatechin'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,320.297,7,5,2,1.5546999999999995,119.61,6,0
87,COc1cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)ccc1O,['3′-O-methylepicatechin'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,304.298,6,4,2,1.8491000000000004,99.38,5,0
88,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,['epigallocatechin-3-O-gallate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,458.37500000000017,11,8,3,2.233199999999999,197.37,9,0
89,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,"['epicatechin-3-O-gallate', 'Epicatechin-gallate']","['Parapiptadenia rigida', 'Psidium friedrichsthalianum']","['https://doi.org/10.1021/np100523s', 'https://doi.org/10.1016/j.jfca.2018.09.012']",Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,442.37600000000015,10,7,3,2.5276000000000005,177.14,8,0
90,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2OC(=O)c2cc(O)c(O)c(O)c2)cc1O,['catechins 4′-O-methylepigallocatechin-3-O-gallate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,472.40200000000016,11,7,4,2.5362000000000005,186.37,9,0
91,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2OC(=O)c2cc(O)c(O)c(O)c2)cc1O,['4′-O-methylepicatechin-3-O-gallate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,456.4030000000002,10,6,4,2.830600000000002,166.14,8,0
92,COc1cc(C=CC(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(O)c(O)c2)ccc1O,['epigallocatechin-3-O-ferulate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,482.4410000000002,10,6,5,3.230200000000002,166.14,8,0
93,COc1cc(C=CC(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(OC)c(O)c2)ccc1O,['4′-O-methylepigallocatechin-3-O-ferulate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,496.46800000000025,10,5,6,3.533200000000002,155.14,8,0
94,COc1cc([C@H]2CC(=O)Oc3c4c(cc(O)c32)O[C@H](c2cc(O)c(OC)c(O)c2)[C@@H](O)C4)ccc1O,"['4′,3′′-di-O-methylapocynin-D']",['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,496.46800000000025,10,5,4,3.004300000000002,155.14,7,0
95,COc1cc([C@@H]2CC(=O)Oc3cc(O)c4c(c32)O[C@@H](c2cc(O)c(OC)c(O)c2)[C@H](O)C4)ccc1O,"['4′,3′′-di-O-methylapocynin-B']",['Parapiptadenia rigida'],['https://doi.org/10.1021/np100523s'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,,,,False,496.46800000000025,10,5,4,3.004300000000001,155.14,7,0
96,COc1c(O)cc([C@@H]2Oc3c(c(O)cc(O)c3[C@H]3c4c(O)cc(O)cc4O[C@H](c4cc(O)c(O)c(O)c4)[C@@H]3O)C[C@@H]2O)cc1O,"[""Epigallocatechin-(4β→8)-4'-O-methylgallocatechin""]",['Parapiptadenia rigida'],['https://doi.org/10.1021/np200158g'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Proanthocyanins,,,,False,624.5510000000004,14,11,4,2.7092000000000014,250.21999999999997,12,0
97,COc1c(O)cc([C@H]2Oc3c(c(O)cc(O)c3[C@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3O)C[C@@H]2O)cc1O,"[""Epicatechin-(4β→8)-4'-O-methylgallocatechin""]",['Parapiptadenia rigida'],['https://doi.org/10.1021/np200158g'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Proanthocyanins,,,,False,608.5520000000002,13,10,4,3.003600000000002,229.98999999999995,11,0
98,O=C(O[C@H]1Cc2c(O)cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@H](c4cc(O)c(O)c(O)c4)[C@@H]3O)c2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,['Epigallocatechin-(4β→8)-epigallocatechin-3-O-gallate'],['Parapiptadenia rigida'],['https://doi.org/10.1021/np200158g'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Proanthocyanins,,,,False,762.6290000000004,18,14,5,3.3877000000000086,327.98,15,0
99,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3[C@@H](c3c(O)cc(O)c4c3O[C@@H](c3cc(O)c(OC)c(O)c3)[C@H](O)C4)[C@@H]2O)cc1O,"[""(4α→8)-bis-4'-O-methylgallocatechin""]",['Parapiptadenia rigida'],['https://doi.org/10.1021/np200158g'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavan-3-ols,Proanthocyanins,,,False,638.5780000000004,14,10,5,3.0122000000000004,239.21999999999997,12,0
100,COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34,['Taspine'],['Croton draco'],['https://revistas.ucr.ac.cr/index.php/rbt/article/view/16917'],Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Gallotannins,,,,False,369.37300000000016,7,0,5,2.611700000000001,82.12,0,1
101,COc1cc(C=CC(=O)N2CC=CCC2=O)cc(OC)c1OC,['Piperlongumina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,,,,,,,,False,317.34100000000007,5,0,5,2.0407,65.07000000000001,0,1
102,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCC1,['Piperilina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,,False,271.316,3,0,3,2.6071,38.77,0,1
103,O=C(C=CCCc1ccc2c(c1)OCO2)N1CCCCC1,['Piperanina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,,False,287.3590000000001,3,0,4,2.9166000000000007,38.77,0,1
104,O=C(C=CC=CCCc1ccc2c(c1)OCO2)N1CCCCC1,['Piperdardina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,,False,313.39700000000016,3,0,5,3.472800000000002,38.77,0,1
105,O=C(C=CC=CCC/C=C\c1ccc2c(c1)OCO2)N1CCCC1,"['(2E,4E,8E)-Piperamida']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,,False,325.40800000000013,3,0,6,3.943500000000003,38.77,0,1
106,CC(C)CNC(=O)C=CC=CCC/C=C/c1ccc2c(c1)OCO2,['Retrofractamida A '],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Polyketides,,,,,,,,,,False,327.4240000000001,3,1,8,4.093300000000003,47.56,1,0
107,CC(C)CNC(=O)C=CC=CCCCCc1ccc2c(c1)OCO2,['Pipercallosina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Polyketides,,,,,,,,,,False,329.44000000000005,3,1,9,4.012700000000003,47.56,1,0
108,CCCCC=CC=CCC(=O)NCC(C)C,['Pellitorina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Fatty acids,,,Fatty amides,,,N-acyl amines,,,,False,223.36,1,1,8,3.4513000000000016,29.1,1,0
109,O=C(C=CC=CCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Dehidropipernonalina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,,False,339.4350000000002,3,0,6,4.333600000000003,38.77,0,1
110,O=C(C=CCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Pipernonalina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,,False,341.45100000000025,3,0,7,4.557600000000003,38.77,0,1
111,CC(C)CNC(=O)C=CC=CCCCC/C=C/c1ccc2c(c1)OCO2,['Retrofractamida B '],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],,,,,,,,,,,False,355.47800000000007,3,1,10,4.873500000000004,47.56,1,0
112,O=C(CCCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Piperoleína B '],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,,False,343.4670000000002,3,0,8,4.7816000000000045,38.77,0,1
113,CC(C)CNC(=O)C=CCCCCCC/C=C/c1ccc2c(c1)OCO2,['Piperchabamida D'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],,,,,,,,,,,False,357.494,3,1,11,5.0975000000000055,47.56,1,0
114,O=C(C=CC=CCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Piperundecalidina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,,False,367.48900000000026,3,0,8,5.113800000000005,38.77,0,1
115,O=C(C=CCCCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Piperchabamida B'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,,False,369.5050000000003,3,0,9,5.337800000000005,38.77,0,1
116,O=C(C=CC=CCCCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCC1,['Brachiamida A '],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,,False,381.51600000000025,3,0,10,5.503900000000005,38.77,0,1
117,CC(C)CNC(=O)C=CC=CCCCCCC/C=C/c1ccc2c(c1)OCO2,['Guineensina'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],,,,,,,,,,,False,383.5320000000001,3,1,12,5.653700000000006,47.56,1,0
118,O=C(C=CC=CCCCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,['Piperchabamida C'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Lysine alkaloids,,,Piperidine alkaloids,,,,False,395.5430000000003,3,0,10,5.8940000000000055,38.77,0,1
119,COC1CCC(=O)N1[C@@H]1C=C(COC(=O)c2ccc[nH]2)CO1,['Brachistamida B'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,,,,,,,,True,306.31800000000004,5,1,5,1.0491,80.86,0,1
120,CCCC/C=C\CCCCCCC=CC=CCC(=O)N1CCCC1,"['1-(octadeca2E,4E,12/13Ztrienoil)pirrolidina']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Fatty acids,,,,,,,,,,False,331.5440000000001,1,0,13,6.198300000000007,20.31,0,1
121,O=C(OCC1=CCO[C@H]1N1C(=O)CC[C@@H]1O)c1ccc[nH]1,['Brachistamida D'],['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,,,Ornithine alkaloids,,,Pyrrolidine alkaloids,,,,True,292.29099999999994,5,2,4,0.3949999999999997,91.86,0,1
122,CCCC/C=C\CCCCCCC=CC=CCC(=O)NCC(C)C,"['(2E,4E,13Z)-N-isobutil2,4,13- octadecatrienamida']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Fatty acids,,,Fatty amides,,,N-acyl amines,,,,False,333.56000000000006,1,1,15,6.348100000000006,29.1,1,0
123,CCCCCCCCCCCCC=CC=CCC(=O)NCC(C)C,"['(2E,4E)-N-isobutil-2,4- octadecadienamida']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Fatty acids,,,Fatty amides,,,N-acyl amines,,,,False,335.5760000000001,1,1,16,6.572100000000007,29.1,1,0
124,CCCCC=CCCCCCCC=CC=CCC(=O)N1CCCCC1,"['1-(octadeca-2E,4E,13Ztrienoil)piperidina']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Alkaloids,Fatty acids,,,,,,,,,False,345.5710000000002,1,0,13,6.588400000000007,20.31,0,1
125,CCCCC/C=C/CCCCCCCC=CC=CCC(=O)NCC(C)C,"['(2E,4E,14Z)-N-Isobutil2,4,14-eicosatrienamida']",['Piper nigrum'],['https://hdl.handle.net/10669/87510'],Fatty acids,,,Fatty amides,,,N-acyl amines,,,,False,361.6140000000001,1,1,17,7.128300000000007,29.1,1,0
126,COc1cncc2c1C(=O)c1ccccc1C2=O,"['4-methoxybenzo[g]isoquinoline-5,10-dione']",['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Polyketides,,,Polycyclic aromatic polyketides,,,Anthraquinones and anthrones,,,,False,239.23,4,0,1,1.8656,56.26,0,1
127,CCCCCCC(O)CCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H]2CC[C@@H]([C@H](O)CCCCCCCCCCCCc3cc(C)oc3O)O2)O1,['Squamocin'],['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Polyketides,,,Linear polyketides,,,Acetogenins,,,,False,622.9280000000007,7,4,25,8.445820000000008,112.52,0,0
128,COc1ccc(O)c2c1C(=O)c1nccc(C)c1C2=O,['6-Hydroxy-9-methoxy-cleistopholine'],['Cymbopetalum costaricense'],['http://doi.org/10.4067/S0717-97072021000105047'],Alkaloids,,,Nicotinic acid alkaloids,,,Pyridine alkaloids,,,,False,269.256,5,1,1,1.87962,76.49000000000001,2,1
129,O=C1c2ccccc2-c2c3c(cc4ccnc1c24)OCO3,['Liriodenine'],['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Alkaloids,,,Tyrosine alkaloids,,,Aporphine alkaloids,Isoquinoline alkaloids,,,False,275.26300000000003,4,0,0,3.174900000000002,48.42,0,1
130,COc1ccc(C=CC(=O)NCCc2ccc(O)cc2)cc1O,['Tamgermanetin'],['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Amino acids and Peptides,Shikimates and Phenylpropanoids,,Phenylpropanoids (C6-C3),,,Cinnamic acid amides,,,,False,313.353,4,3,6,2.478500000000001,78.79,4,0
131,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,"['(+)-Marmesin', 'Marmesina']","['Annona pittieri', 'Amyris brenesii']","['http://doi.org/10.4067/S0717-97072021000105047', 'https://doi.org/10.15517/rbt.v56i3.5691']",Shikimates and Phenylpropanoids,,,Coumarins,,,Furocoumarins,Simple coumarins,,,False,246.262,4,1,1,1.8674,59.67,0,0
132,COC(=O)[C@]1(C)CCC[C@@]2(C)C3CC[C@@H]4C[C@@]3(CCC21)C[C@@]4(O)OC,"['Methyl ent-16α,17-dihydroxy-kauran-19-oate']",['Annona pittieri'],['http://doi.org/10.4067/S0717-97072021000105047'],Terpenoids,,,Diterpenoids,,,Kaurane and Phyllocladane diterpenoids,Norkaurane diterpenoids,,,False,350.4990000000001,4,1,2,3.907300000000003,55.760000000000005,0,0
133,Cc1cc(=O)[nH]c2ccccc12,['4-Methyl-2(1H)-quinolinone'],['Cymbopetalum costaricense'],['http://doi.org/10.4067/S0717-97072021000105047'],Alkaloids,,,Tryptophan alkaloids,Anthranilic acid alkaloids,,Quinoline alkaloids,,,,False,159.188,1,1,0,1.83652,32.86,0,0
134,COc1cc2ccc(=O)n(C)c2cc1OC,"['6,7-dimethoxy-1-methyl-2(1H)-quinolinone']",['Cymbopetalum costaricense'],['http://doi.org/10.4067/S0717-97072021000105047'],Alkaloids,,,Tryptophan alkaloids,Anthranilic acid alkaloids,,Quinoline alkaloids,,,,False,219.23999999999995,4,0,2,1.5557,40.46,0,0
135,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,['Cianidina-3-O-glucósido'],['Drymis granadensis'],['https://repositorio.sibdi.ucr.ac.cr/handle/123456789/3537'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Anthocyanidins,,,,True,449.3880000000001,10,8,4,0.3819999999999997,191.6,4,0
136,CC1OC(OCC2OC(Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)C(O)C(O)C2O)C(O)C(O)C1O,['Cianidina-3-0-rutinosósido'],['Drymis granadensis'],['https://repositorio.sibdi.ucr.ac.cr/handle/123456789/3537'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Anthocyanidins,,,,True,595.5300000000004,14,10,6,-0.7662000000000004,250.51999999999995,4,0
137,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C(OC2OCC(O)C(O)C2O)C(O)C1O,['Delfinidina- 3-0-sambubiósido'],['Pernetya prostrata'],['https://repositorio.sibdi.ucr.ac.cr/handle/123456789/3537'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Anthocyanidins,,,,True,597.5020000000004,15,11,6,-1.4491000000000005,270.74999999999994,5,0
